aX,aY,aZ,gX,gY,gZ,yaw,pitch,roll
-72,-354,8207,0,-3,-2,-3.30,-2.66,10.44
-30,-360,8238,-1,-2,0,-3.29,-2.61,10.44
-18,-368,8229,-1,1,1,-3.30,-2.60,10.42
-20,-385,8206,-1,4,2,-3.31,-2.63,10.38
-35,-417,8185,-1,9,3,-3.31,-2.72,10.34
-67,-439,8173,-1,19,2,-3.32,-2.94,10.31
-143,-437,8163,0,38,0,-3.32,-3.39,10.29
-260,-453,8140,1,66,-6,-3.31,-4.20,10.36
-377,-493,8152,3,101,-16,-3.30,-5.47,10.56
-480,-531,8181,4,140,-27,-3.28,-7.28,10.94
-576,-565,8188,2,171,-36,-3.34,-9.53,11.49
-658,-574,8185,0,195,-40,-3.46,-12.12,12.14
-733,-608,8166,-3,219,-43,-3.67,-15.00,12.88
-776,-657,8098,-6,247,-46,-4.01,-18.24,13.73
-794,-708,7942,-10,275,-46,-4.48,-21.85,14.66
-732,-770,7697,-12,311,-44,-5.08,-25.88,15.71
-720,-755,7329,-14,343,-39,-5.81,-30.38,16.88
-909,-772,6834,-17,354,-27,-6.65,-35.12,18.12
-1269,-758,6272,-21,346,-11,-7.56,-39.85,19.33
-1714,-686,5709,-24,324,5,-8.45,-44.39,20.45
-2143,-548,5257,-24,304,20,-9.21,-48.66,21.51
-2635,-371,4920,-25,281,36,-9.76,-52.67,22.49
-3257,-215,4673,-31,256,52,-10.04,-56.38,23.26
-4055,4,4427,-39,226,66,-9.95,-59.75,23.68
-5069,164,4113,-46,192,75,-9.44,-62.72,23.64
-6186,311,3727,-50,155,77,-8.52,-65.24,23.15
-7281,378,3256,-50,126,71,-7.34,-67.34,22.35
-8237,365,2719,-45,106,58,-6.19,-69.12,21.54
-8982,330,2189,-35,92,43,-5.22,-70.69,21.02
-9492,251,1798,-22,82,29,-4.47,-72.08,21.00
-9809,176,1599,-12,68,20,-3.86,-73.24,21.40
-10016,103,1583,-7,49,15,-3.34,-74.12,21.88
-10093,38,1676,-7,21,12,-2.83,-74.59,21.99
-9986,-35,1836,-7,2,10,-2.39,-74.73,21.74
-9818,-124,1992,-5,-4,9,-2.02,-74.71,21.35
-9762,-229,2012,-4,-15,9,-1.65,-74.58,20.88
-9840,-315,1926,-2,-38,11,-1.18,-74.19,20.18
-9955,-350,1892,6,-67,10,-0.64,-73.43,19.35
-10035,-350,1973,12,-90,6,-0.18,-72.32,18.61
-10055,-291,2202,14,-120,3,0.16,-70.80,17.76
-9968,-159,2633,13,-157,3,0.45,-68.75,16.63
-9710,32,3189,5,-198,6,0.74,-66.10,15.14
-9123,6,3779,-1,-198,7,0.91,-63.21,13.59
-8488,-46,4270,-1,-152,0,0.86,-60.81,12.54
-8060,-133,4546,0,-108,-4,0.71,-59.09,11.98
-7827,-160,4679,3,-90,-5,0.58,-57.77,11.67
-7718,-126,4760,2,-103,-4,0.51,-56.39,11.38
-7635,-41,4809,-1,-141,-2,0.45,-54.58,10.91
-7484,55,4877,-5,-191,4,0.45,-52.11,10.21
-7237,151,5062,-8,-228,10,0.51,-49.05,9.35
-6790,122,5367,-7,-224,11,0.57,-45.84,8.55
-6257,30,5740,-4,-164,2,0.54,-43.25,8.05
-5877,-60,6008,-3,-92,-7,0.42,-41.67,7.88
-5752,-159,6094,-2,-44,-12,0.23,-40.88,7.90
-5808,-165,5998,-1,-31,-16,0.01,-40.46,8.05
-5877,-131,5828,0,-50,-18,-0.19,-39.92,8.23
-5853,-69,5720,3,-85,-17,-0.35,-38.93,8.39
-5761,26,5708,1,-131,-13,-0.44,-37.32,8.42
-5562,87,5841,-2,-180,-5,-0.49,-35.01,8.26
-5167,111,6158,-5,-205,1,-0.50,-32.21,7.97
-4651,94,6594,-8,-192,5,-0.53,-29.41,7.62
-4198,65,7007,-12,-153,6,-0.62,-27.06,7.29
-3989,44,7233,-16,-110,4,-0.76,-25.34,7.02
-4033,8,7173,-16,-84,0,-0.97,-24.11,6.83
-4183,4,6947,-13,-79,-7,-1.17,-23.08,6.75
-4284,18,6717,-6,-91,-12,-1.31,-21.98,6.80
-4264,61,6560,1,-111,-16,-1.36,-20.60,6.93
-4122,106,6582,4,-141,-17,-1.35,-18.83,7.11
-3753,112,6851,5,-173,-16,-1.31,-16.56,7.26
-3110,99,7295,1,-185,-12,-1.29,-13.98,7.36
-2388,47,7756,-6,-171,-5,-1.35,-11.46,7.37
-1823,-27,8093,-13,-141,1,-1.49,-9.29,7.29
-1541,-96,8245,-17,-107,3,-1.69,-7.64,7.18
-1537,-172,8196,-17,-78,0,-1.93,-6.47,7.11
-1680,-224,7982,-15,-60,-9,-2.15,-5.63,7.15
-1786,-277,7726,-10,-54,-19,-2.32,-4.95,7.35
-1746,-299,7548,-2,-54,-26,-2.40,-4.26,7.67
-1547,-307,7492,3,-58,-30,-2.39,-3.50,8.07
-1232,-316,7583,5,-66,-30,-2.34,-2.61,8.48
-810,-327,7774,3,-72,-26,-2.29,-1.59,8.85
-320,-356,8004,-1,-73,-21,-2.29,-0.52,9.16
145,-392,8177,-6,-64,-13,-2.36,0.49,9.36
452,-418,8279,-9,-51,-5,-2.47,1.31,9.46
543,-447,8335,-11,-39,0,-2.62,1.94,9.47
485,-449,8303,-13,-28,1,-2.80,2.37,9.46
347,-439,8179,-14,-20,-3,-2.99,2.66,9.49
209,-420,7996,-13,-14,-7,-3.16,2.84,9.57
129,-408,7793,-9,-11,-11,-3.28,2.98,9.71
126,-421,7648,-3,-9,-14,-3.34,3.09,9.89
222,-422,7611,2,-6,-15,-3.31,3.18,10.09
