ax,ay,az,gx,gy,gz,roll,pitch,target,target_name
441.0,-238.0,3752.0,358.0,-85.0,170.0,4.74,-6.95,0.0,right
495.0,-209.0,3700.0,345.0,-93.0,170.0,4.77,-6.95,0.0,right
604.0,-126.0,3668.0,120.0,-96.0,66.0,4.83,-7.02,0.0,right
575.0,-128.0,3665.0,101.0,-101.0,52.0,4.84,-7.03,0.0,right
628.0,-93.0,3620.0,65.0,-96.0,32.0,4.84,-7.04,0.0,right
622.0,-7.0,3648.0,18.0,-104.0,22.0,4.85,-7.04,0.0,right
629.0,-202.0,3890.0,-112.0,-26.0,-63.0,4.76,-7.05,0.0,right
586.0,-273.0,3930.0,-85.0,-28.0,-73.0,4.75,-7.06,0.0,right
688.0,-264.0,3837.0,-71.0,-3.0,-80.0,4.75,-7.06,0.0,right
694.0,-165.0,3828.0,-81.0,23.0,-84.0,4.74,-7.05,0.0,right
502.0,-395.0,3916.0,124.0,135.0,-73.0,4.8,-6.95,0.0,right
449.0,-425.0,3945.0,167.0,151.0,-63.0,4.81,-6.93,0.0,right
404.0,-466.0,3961.0,218.0,159.0,-55.0,4.82,-6.92,0.0,right
376.0,-532.0,3995.0,274.0,170.0,-45.0,4.84,-6.9,0.0,right
-16.0,-1497.0,5087.0,1485.0,332.0,179.0,5.77,-6.64,0.0,right
-26.0,-1573.0,5248.0,1704.0,356.0,217.0,5.88,-6.61,0.0,right
-23.0,-1642.0,5354.0,1917.0,380.0,253.0,6.01,-6.58,0.0,right
-27.0,-1748.0,5494.0,2148.0,409.0,291.0,6.14,-6.55,0.0,right
387.0,-3219.0,8189.0,5449.0,802.0,703.0,9.76,-6.04,0.0,right
466.0,-3327.0,8473.0,5882.0,863.0,734.0,10.15,-5.98,0.0,right
583.0,-3464.0,8696.0,6333.0,940.0,761.0,10.58,-5.93,0.0,right
626.0,-3588.0,8910.0,6797.0,1024.0,788.0,11.03,-5.87,0.0,right
829.0,-4765.0,9775.0,11846.0,1483.0,887.0,19.0,-5.02,0.0,right
793.0,-4789.0,9600.0,12341.0,1476.0,868.0,19.83,-4.94,0.0,right
787.0,-4816.0,9368.0,12819.0,1456.0,848.0,20.71,-4.87,0.0,right
430.0,-4510.0,6147.0,16657.0,566.0,575.0,31.89,-4.69,0.0,right
249.0,-4323.0,5854.0,16937.0,509.0,526.0,33.07,-4.68,0.0,right
-182.0,-4253.0,5921.0,17216.0,410.0,466.0,34.23,-4.68,0.0,right
508.0,-2584.0,2178.0,18954.0,123.0,-237.0,47.08,-4.55,0.0,right
431.0,-2447.0,1960.0,19088.0,80.0,-312.0,48.4,-4.53,0.0,right
293.0,-2307.0,1723.0,19215.0,15.0,-372.0,49.75,-4.52,0.0,right
229.0,-2221.0,1414.0,19337.0,-63.0,-431.0,51.09,-4.5,0.0,right
586.0,-478.0,-1588.0,18975.0,-52.0,-619.0,64.43,-4.36,0.0,right
570.0,-552.0,-1788.0,18917.0,-59.0,-616.0,65.83,-4.33,0.0,right
777.0,-340.0,-2183.0,18828.0,-23.0,-612.0,67.25,-4.31,0.0,right
1718.0,1490.0,-5012.0,17176.0,70.0,-919.0,79.49,-3.81,0.0,right
1618.0,1730.0,-5110.0,16961.0,-2.0,-1018.0,80.74,-3.75,0.0,right
1652.0,1865.0,-5262.0,16764.0,-81.0,-1112.0,81.97,-3.69,0.0,right
1835.0,1958.0,-5478.0,16543.0,-155.0,-1222.0,83.21,-3.61,0.0,right
1271.0,3151.0,-5666.0,14129.0,-629.0,-2222.0,93.32,-2.16,0.0,right
867.0,3114.0,-5197.0,13875.0,-643.0,-2288.0,94.38,-2.0,0.0,right
1068.0,3339.0,-5291.0,13567.0,-628.0,-2365.0,95.37,-1.83,0.0,right
117.0,4361.0,-4572.0,9988.0,55.0,-2683.0,102.55,-0.01,0.0,right
372.0,4519.0,-4761.0,9558.0,138.0,-2672.0,103.24,0.17,0.0,right
120.0,4633.0,-4638.0,9130.0,207.0,-2643.0,103.9,0.35,0.0,right
-890.0,5586.0,-3550.0,4686.0,700.0,-1829.0,107.26,1.46,0.0,right
-1243.0,5599.0,-3201.0,4199.0,755.0,-1677.0,107.57,1.56,0.0,right
-1279.0,5697.0,-3187.0,3754.0,794.0,-1545.0,107.84,1.65,0.0,right
453.0,5723.0,-3628.0,-614.0,1008.0,-88.0,107.51,1.45,0.0,right
-408.0,5626.0,-2744.0,-1013.0,1076.0,55.0,107.44,1.42,0.0,right
-1591.0,6090.0,-1995.0,-1448.0,806.0,156.0,107.34,1.4,0.0,right
-1176.0,6311.0,-2720.0,-1904.0,613.0,256.0,107.2,1.37,0.0,right
112.0,4859.0,-2205.0,-4962.0,-12.0,374.0,103.77,1.09,0.0,right
-66.0,4739.0,-1911.0,-5227.0,-115.0,349.0,103.4,1.06,0.0,right
2.0,4587.0,-1932.0,-5454.0,-193.0,324.0,103.01,1.04,0.0,right
-15.0,3525.0,-1048.0,-6896.0,-431.0,-79.0,98.21,1.12,0.0,right
-307.0,3468.0,-910.0,-6981.0,-497.0,-125.0,97.69,1.14,0.0,right
-112.0,3075.0,-922.0,-7008.0,-529.0,-167.0,97.18,1.15,0.0,right
-6.0,3168.0,-903.0,-7058.0,-521.0,-216.0,96.66,1.17,0.0,right
-233.0,3148.0,-684.0,-7270.0,-432.0,-607.0,91.6,1.61,0.0,right
-192.0,3144.0,-705.0,-7274.0,-419.0,-635.0,91.06,1.65,0.0,right
-218.0,3154.0,-642.0,-7266.0,-409.0,-660.0,90.53,1.7,0.0,right
-152.0,3417.0,-135.0,-7084.0,-336.0,-748.0,85.58,2.2,0.0,right
-250.0,3455.0,-59.0,-7055.0,-359.0,-765.0,85.06,2.25,0.0,right
-53.0,3513.0,-147.0,-7029.0,-416.0,-810.0,84.54,2.3,0.0,right
354.0,3600.0,-243.0,-7033.0,-452.0,-874.0,84.03,2.36,0.0,right
-258.0,3860.0,305.0,-7022.0,-808.0,-1217.0,79.1,3.1,0.0,right
-441.0,3833.0,510.0,-7031.0,-828.0,-1210.0,78.59,3.18,0.0,right
-485.0,3895.0,491.0,-7049.0,-844.0,-1202.0,78.07,3.25,0.0,right
-645.0,3660.0,967.0,-7218.0,-873.0,-1074.0,72.98,3.84,0.0,right
-467.0,3707.0,830.0,-7250.0,-880.0,-1053.0,72.44,3.89,0.0,right
-526.0,3590.0,994.0,-7265.0,-881.0,-1033.0,71.92,3.94,0.0,right
-537.0,3528.0,1135.0,-7271.0,-886.0,-1017.0,71.37,3.99,0.0,right
-545.0,3387.0,1540.0,-7396.0,-843.0,-941.0,66.13,4.4,0.0,right
-291.0,3298.0,1361.0,-7390.0,-861.0,-937.0,65.58,4.43,0.0,right
-357.0,3275.0,1507.0,-7402.0,-875.0,-934.0,65.04,4.47,0.0,right
-652.0,2779.0,1755.0,-7380.0,-1454.0,-817.0,59.76,4.52,0.0,right
-686.0,2757.0,1758.0,-7370.0,-1541.0,-803.0,59.22,4.52,0.0,right
-705.0,2629.0,1808.0,-7350.0,-1611.0,-792.0,58.67,4.51,0.0,right
-787.0,2377.0,2210.0,-7149.0,-2216.0,-644.0,53.51,4.05,0.0,right
-796.0,2371.0,2259.0,-7114.0,-2258.0,-623.0,52.97,4.0,0.0,right
-771.0,2355.0,2296.0,-7081.0,-2285.0,-604.0,52.45,3.94,0.0,right
-776.0,2296.0,2318.0,-7044.0,-2311.0,-581.0,51.92,3.87,0.0,right
-465.0,2119.0,2657.0,-6564.0,-2575.0,-311.0,47.21,2.89,0.0,right
-500.0,2122.0,2720.0,-6500.0,-2588.0,-282.0,46.72,2.77,0.0,right
-463.0,2122.0,2765.0,-6447.0,-2588.0,-256.0,46.25,2.66,0.0,right
-55.0,2267.0,3051.0,-5971.0,-2367.0,8.0,42.0,1.46,0.0,right
-24.0,2280.0,3133.0,-5915.0,-2338.0,32.0,41.57,1.34,0.0,right
-73.0,2294.0,3162.0,-5860.0,-2308.0,51.0,41.14,1.21,0.0,right
-51.0,2299.0,3218.0,-5805.0,-2276.0,68.0,40.73,1.08,0.0,right
-26.0,2171.0,3738.0,-5192.0,-1780.0,242.0,37.06,0.01,0.0,right
-47.0,2126.0,3867.0,-5119.0,-1726.0,257.0,36.7,-0.1,0.0,right
-29.0,2095.0,3898.0,-5032.0,-1683.0,277.0,36.33,-0.21,0.0,right
-51.0,1902.0,4190.0,-4235.0,-1120.0,487.0,33.33,-1.04,0.0,right
-74.0,1865.0,4188.0,-4158.0,-1073.0,509.0,33.03,-1.12,0.0,right
-74.0,1828.0,4220.0,-4081.0,-1026.0,532.0,32.73,-1.2,0.0,right
-19.0,1807.0,4137.0,-3993.0,-973.0,559.0,32.43,-1.29,0.0,right
-32.0,1541.0,4005.0,-3441.0,-605.0,838.0,29.98,-1.94,0.0,right
-20.0,1517.0,3975.0,-3399.0,-579.0,867.0,29.73,-2.0,0.0,right
-33.0,1500.0,3926.0,-3362.0,-563.0,889.0,29.48,-2.07,0.0,right
310.0,1444.0,3767.0,-3048.0,-416.0,978.0,27.31,-2.65,0.0,right
165.0,1373.0,3869.0,-3087.0,-446.0,982.0,27.09,-2.71,0.0,right
70.0,943.0,3959.0,-3030.0,-484.0,971.0,26.86,-2.78,0.0,right
169.0,870.0,3763.0,-2968.0,-505.0,956.0,26.65,-2.84,0.0,right
138.0,879.0,3926.0,-2870.0,-742.0,738.0,24.57,-3.52,0.0,right
250.0,904.0,3855.0,-2854.0,-751.0,724.0,24.36,-3.59,0.0,right
358.0,910.0,3821.0,-2851.0,-742.0,707.0,24.15,-3.66,0.0,right
583.0,676.0,3824.0,-2772.0,-646.0,589.0,22.16,-4.25,0.0,right
754.0,493.0,3722.0,-2742.0,-621.0,576.0,21.96,-4.31,0.0,right
576.0,672.0,3736.0,-2738.0,-617.0,562.0,21.76,-4.36,0.0,right
492.0,669.0,3756.0,-2755.0,-638.0,557.0,21.55,-4.42,0.0,right
475.0,376.0,3869.0,-2607.0,-732.0,517.0,19.66,-5.03,0.0,right
506.0,410.0,3875.0,-2591.0,-714.0,509.0,19.47,-5.09,0.0,right
465.0,405.0,3904.0,-2578.0,-700.0,509.0,19.28,-5.15,0.0,right
662.0,567.0,3934.0,-2470.0,-371.0,485.0,17.5,-5.52,0.0,right
627.0,578.0,3943.0,-2469.0,-333.0,485.0,17.32,-5.55,0.0,right
615.0,622.0,3922.0,-2476.0,-299.0,485.0,17.14,-5.58,0.0,right
644.0,610.0,3900.0,-2481.0,-253.0,484.0,16.96,-5.61,0.0,right
431.0,552.0,3933.0,-2539.0,108.0,483.0,15.13,-5.62,0.0,right
405.0,502.0,3986.0,-2540.0,130.0,476.0,14.95,-5.62,0.0,right
371.0,509.0,3991.0,-2539.0,151.0,466.0,14.76,-5.62,0.0,right
408.0,507.0,3943.0,-2532.0,190.0,455.0,14.58,-5.61,0.0,right
265.0,154.0,3910.0,-2463.0,224.0,384.0,12.8,-5.51,0.0,right
222.0,146.0,3946.0,-2447.0,195.0,379.0,12.63,-5.5,0.0,right
252.0,99.0,3935.0,-2434.0,172.0,380.0,12.45,-5.49,0.0,right
293.0,-89.0,4106.0,-2139.0,-17.0,386.0,10.89,-5.54,0.0,right
321.0,-123.0,4157.0,-2105.0,-35.0,392.0,10.73,-5.55,0.0,right
324.0,-110.0,4186.0,-2069.0,-52.0,393.0,10.57,-5.55,0.0,right
350.0,-179.0,4156.0,-2027.0,-65.0,395.0,10.42,-5.56,0.0,right
331.0,-345.0,4268.0,-1630.0,-170.0,431.0,9.21,-5.71,0.0,right
339.0,-342.0,4323.0,-1585.0,-187.0,432.0,9.08,-5.73,0.0,right
340.0,-339.0,4301.0,-1542.0,-197.0,433.0,8.96,-5.75,0.0,right
360.0,-382.0,4330.0,-1488.0,-210.0,435.0,8.85,-5.77,0.0,right
495.0,-447.0,4397.0,-1084.0,-282.0,476.0,8.01,-6.0,0.0,right
478.0,-423.0,4362.0,-1056.0,-282.0,482.0,7.93,-6.03,0.0,right
478.0,-422.0,4372.0,-1029.0,-279.0,482.0,7.84,-6.05,0.0,right
442.0,-224.0,4292.0,-826.0,-237.0,484.0,7.21,-6.25,0.0,right
463.0,-223.0,4264.0,-808.0,-227.0,479.0,7.14,-6.26,0.0,right
468.0,-224.0,4242.0,-796.0,-220.0,477.0,7.08,-6.28,0.0,right
479.0,-200.0,4239.0,-786.0,-213.0,474.0,7.01,-6.3,0.0,right
449.0,-164.0,4041.0,-761.0,-107.0,448.0,6.42,-6.4,0.0,right
450.0,-122.0,4016.0,-763.0,-98.0,448.0,6.37,-6.41,0.0,right
451.0,-120.0,4005.0,-768.0,-90.0,446.0,6.3,-6.42,0.0,right
442.0,-104.0,3992.0,-769.0,-79.0,444.0,6.24,-6.43,0.0,right
534.0,-142.0,3929.0,-787.0,-12.0,392.0,5.65,-6.46,0.0,right
544.0,-142.0,3926.0,-790.0,-3.0,383.0,5.59,-6.46,0.0,right
533.0,-153.0,3922.0,-791.0,4.0,378.0,5.52,-6.46,0.0,right
504.0,-156.0,3930.0,-790.0,11.0,371.0,5.46,-6.46,0.0,right
453.0,-151.0,4002.0,-739.0,115.0,317.0,4.91,-6.39,0.0,right
446.0,-187.0,3996.0,-722.0,143.0,303.0,4.85,-6.38,0.0,right
625.0,-162.0,3906.0,-702.0,184.0,295.0,4.8,-6.37,0.0,right
628.0,-153.0,3969.0,-695.0,215.0,295.0,4.75,-6.36,0.0,right
444.0,-319.0,3964.0,-622.0,360.0,310.0,4.27,-6.11,0.0,right
451.0,-340.0,3965.0,-609.0,370.0,307.0,4.22,-6.09,0.0,right
403.0,-379.0,3928.0,-589.0,380.0,307.0,4.17,-6.06,0.0,right
416.0,-389.0,3966.0,-567.0,389.0,311.0,4.13,-6.03,0.0,right
368.0,-444.0,3902.0,-413.0,408.0,376.0,3.78,-5.75,0.0,right
348.0,-449.0,3880.0,-395.0,400.0,381.0,3.75,-5.73,0.0,right
417.0,-465.0,3895.0,-382.0,397.0,388.0,3.72,-5.7,0.0,right
402.0,-440.0,3930.0,-375.0,393.0,395.0,3.68,-5.67,0.0,right
291.0,-493.0,3989.0,-242.0,228.0,442.0,3.46,-5.51,0.0,right
290.0,-473.0,3986.0,-229.0,204.0,445.0,3.44,-5.5,0.0,right
297.0,-509.0,3946.0,-217.0,180.0,450.0,3.41,-5.49,0.0,right
264.0,-483.0,3851.0,-145.0,-68.0,488.0,3.25,-5.53,0.0,right
253.0,-474.0,3868.0,-145.0,-91.0,491.0,3.24,-5.54,0.0,right
245.0,-457.0,3870.0,-145.0,-116.0,492.0,3.22,-5.55,0.0,right
263.0,-430.0,3825.0,-148.0,-140.0,495.0,3.21,-5.56,0.0,right
367.0,-331.0,3701.0,-280.0,-306.0,439.0,2.97,-5.78,0.0,right
383.0,-332.0,3679.0,-301.0,-317.0,433.0,2.94,-5.8,0.0,right
395.0,-345.0,3734.0,-318.0,-331.0,426.0,2.91,-5.82,0.0,right
421.0,-314.0,3679.0,-342.0,-338.0,416.0,2.88,-5.85,0.0,right
480.0,-228.0,3657.0,-567.0,-405.0,325.0,2.46,-6.14,0.0,right
487.0,-225.0,3629.0,-598.0,-405.0,315.0,2.42,-6.17,0.0,right
451.0,-281.0,3675.0,-613.0,-411.0,304.0,2.37,-6.19,0.0,right
440.0,-302.0,3635.0,-620.0,-420.0,296.0,2.32,-6.23,0.0,right
518.0,-432.0,3733.0,-649.0,-454.0,265.0,1.83,-6.54,0.0,right
385.0,-483.0,3882.0,-647.0,-444.0,264.0,1.78,-6.57,0.0,right
379.0,-564.0,3900.0,-620.0,-446.0,268.0,1.73,-6.6,0.0,right
376.0,-576.0,4040.0,-318.0,-195.0,304.0,1.47,-6.73,0.0,right
374.0,-594.0,4080.0,-282.0,-175.0,318.0,1.44,-6.74,0.0,right
408.0,-625.0,4043.0,-252.0,-159.0,340.0,1.42,-6.75,0.0,right
427.0,-646.0,4055.0,-233.0,-148.0,364.0,1.4,-6.76,0.0,right
397.0,-974.0,4297.0,200.0,-135.0,532.0,1.45,-6.84,0.0,right
389.0,-990.0,4334.0,268.0,-133.0,545.0,1.46,-6.85,0.0,right
369.0,-1035.0,4333.0,334.0,-138.0,556.0,1.47,-6.86,0.0,right
364.0,-1085.0,4418.0,415.0,-142.0,568.0,1.49,-6.87,0.0,right
214.0,-1337.0,4666.0,1421.0,-221.0,671.0,2.36,-7.0,0.0,right
177.0,-1405.0,4702.0,1558.0,-239.0,685.0,2.45,-7.02,0.0,right
147.0,-1486.0,4728.0,1695.0,-262.0,701.0,2.56,-7.03,0.0,right
101.0,-1563.0,4801.0,1849.0,-292.0,719.0,2.68,-7.05,0.0,right
359.0,-2626.0,7583.0,4425.0,-609.0,929.0,5.58,-7.49,0.0,right
437.0,-2736.0,7993.0,4882.0,-590.0,965.0,5.91,-7.53,0.0,right
441.0,-2850.0,8332.0,5327.0,-559.0,994.0,6.27,-7.58,0.0,right
776.0,-3919.0,9694.0,10440.0,67.0,1295.0,13.25,-7.66,0.0,right
815.0,-4072.0,9647.0,11017.0,144.0,1304.0,14.0,-7.67,0.0,right
850.0,-4146.0,9554.0,11530.0,221.0,1304.0,14.77,-7.68,0.0,right
870.0,-4169.0,9483.0,12043.0,297.0,1306.0,15.59,-7.68,0.0,right
845.0,-3985.0,7940.0,16648.0,1026.0,1185.0,26.74,-7.31,0.0,right
931.0,-4014.0,7736.0,17061.0,1085.0,1153.0,27.92,-7.28,0.0,right
949.0,-3704.0,7384.0,17437.0,1137.0,1121.0,29.09,-7.24,0.0,right
440.0,-3733.0,4702.0,20483.0,1708.0,912.0,42.84,-6.67,0.0,right
396.0,-3717.0,4481.0,20711.0,1721.0,884.0,44.23,-6.63,0.0,right
629.0,-3690.0,4076.0,20938.0,1781.0,860.0,45.67,-6.58,0.0,right
936.0,-2643.0,421.0,21972.0,1431.0,837.0,60.39,-6.58,0.0,right
1018.0,-2355.0,64.0,21963.0,1344.0,833.0,61.91,-6.6,0.0,right
1114.0,-2248.0,-215.0,21953.0,1255.0,825.0,63.4,-6.63,0.0,right
1159.0,-2221.0,-498.0,21959.0,1147.0,810.0,64.96,-6.67,0.0,right
1728.0,-238.0,-3836.0,20782.0,65.0,437.0,79.54,-7.12,0.0,right
1476.0,190.0,-4106.0,20573.0,-26.0,375.0,81.05,-7.16,0.0,right
1390.0,386.0,-4163.0,20364.0,-122.0,308.0,82.51,-7.19,0.0,right
1119.0,1737.0,-4607.0,17611.0,-694.0,-526.0,95.07,-6.92,0.0,right
1222.0,1771.0,-4667.0,17301.0,-704.0,-608.0,96.35,-6.88,0.0,right
1252.0,1850.0,-4744.0,16943.0,-696.0,-702.0,97.62,-6.83,0.0,right
775.0,2438.0,-4211.0,13424.0,-447.0,-1388.0,107.2,-5.88,0.0,right
1116.0,2311.0,-4563.0,13095.0,-406.0,-1441.0,108.18,-5.77,0.0,right
1382.0,2444.0,-4719.0,12764.0,-317.0,-1489.0,109.11,-5.68,0.0,right
1277.0,2542.0,-4473.0,12342.0,-268.0,-1534.0,110.03,-5.57,0.0,right
351.0,3227.0,-4990.0,8505.0,-117.0,-1531.0,116.09,-4.58,0.0,right
298.0,3263.0,-5103.0,8081.0,-157.0,-1477.0,116.7,-4.48,0.0,right
225.0,3377.0,-5089.0,7677.0,-203.0,-1433.0,117.26,-4.38,0.0,right
-2.0,4014.0,-5285.0,3432.0,-548.0,-926.0,119.79,-3.63,0.0,right
-480.0,4216.0,-4972.0,2996.0,-564.0,-852.0,120.02,-3.55,0.0,right
-672.0,4352.0,-4875.0,2514.0,-627.0,-771.0,120.22,-3.48,0.0,right
84.0,4264.0,-4243.0,-1302.0,-589.0,-166.0,119.4,-3.18,0.0,right
122.0,4282.0,-4153.0,-1632.0,-617.0,-125.0,119.29,-3.15,0.0,right
191.0,4274.0,-3940.0,-1989.0,-653.0,-92.0,119.16,-3.12,0.0,right
167.0,4030.0,-3267.0,-4507.0,-850.0,23.0,116.08,-2.88,0.0,right
130.0,4098.0,-3191.0,-4730.0,-897.0,28.0,115.75,-2.85,0.0,right
196.0,4102.0,-3185.0,-4918.0,-903.0,29.0,115.4,-2.83,0.0,right
198.0,3975.0,-3030.0,-5082.0,-910.0,24.0,115.05,-2.81,0.0,right
71.0,3737.0,-2361.0,-6365.0,-946.0,-62.0,110.67,-2.52,0.0,right
53.0,3707.0,-2311.0,-6455.0,-938.0,-77.0,110.2,-2.49,0.0,right
47.0,3726.0,-2248.0,-6546.0,-932.0,-93.0,109.73,-2.47,0.0,right
-4.0,3567.0,-1810.0,-7142.0,-909.0,-192.0,104.78,-2.16,0.0,right
-44.0,3581.0,-1762.0,-7191.0,-916.0,-197.0,104.25,-2.13,0.0,right
4.0,3567.0,-1750.0,-7232.0,-913.0,-202.0,103.72,-2.1,0.0,right
-15.0,3563.0,-1720.0,-7276.0,-906.0,-201.0,103.19,-2.07,0.0,right
-370.0,3549.0,-1480.0,-7695.0,-963.0,-47.0,97.87,-1.89,0.0,right
-377.0,3536.0,-1475.0,-7742.0,-975.0,-26.0,97.29,-1.88,0.0,right
-491.0,3592.0,-1382.0,-7798.0,-987.0,-5.0,96.72,-1.86,0.0,right
-449.0,3770.0,-1167.0,-8567.0,-1111.0,237.0,90.81,-1.95,0.0,right
-337.0,3705.0,-1200.0,-8662.0,-1131.0,264.0,90.19,-1.97,0.0,right
-185.0,3628.0,-1326.0,-8758.0,-1126.0,294.0,89.55,-1.99,0.0,right
-274.0,3648.0,-946.0,-9674.0,-1302.0,457.0,82.92,-2.35,0.0,right
-288.0,3534.0,-837.0,-9767.0,-1352.0,462.0,82.2,-2.39,0.0,right
-261.0,3501.0,-837.0,-9841.0,-1383.0,467.0,81.5,-2.44,0.0,right
-296.0,3177.0,-85.0,-10584.0,-1699.0,460.0,74.21,-2.97,0.0,right
-281.0,3150.0,-17.0,-10646.0,-1738.0,466.0,73.44,-3.04,0.0,right
-314.0,3054.0,160.0,-10706.0,-1755.0,476.0,72.66,-3.1,0.0,right
-311.0,3004.0,186.0,-10768.0,-1787.0,483.0,71.9,-3.17,0.0,right
217.0,2416.0,1118.0,-11007.0,-1952.0,433.0,64.23,-3.98,0.0,right
266.0,2341.0,1217.0,-10991.0,-1957.0,414.0,63.44,-4.07,0.0,right
247.0,2238.0,1481.0,-10970.0,-1971.0,388.0,62.66,-4.16,0.0,right
399.0,1693.0,2524.0,-10397.0,-1846.0,267.0,55.37,-5.0,0.0,right
492.0,1607.0,2627.0,-10303.0,-1828.0,260.0,54.63,-5.1,0.0,right
541.0,1537.0,2730.0,-10195.0,-1807.0,255.0,53.9,-5.19,0.0,right
678.0,1526.0,3890.0,-8791.0,-1626.0,197.0,47.71,-6.03,0.0,right
724.0,1553.0,3937.0,-8613.0,-1615.0,200.0,47.1,-6.12,0.0,right
696.0,1541.0,4017.0,-8443.0,-1595.0,202.0,46.48,-6.21,0.0,right
626.0,1565.0,4120.0,-8273.0,-1557.0,204.0,45.9,-6.3,0.0,right
583.0,1804.0,4429.0,-6618.0,-1182.0,269.0,41.21,-7.03,0.0,right
495.0,1823.0,4491.0,-6448.0,-1130.0,287.0,40.75,-7.11,0.0,right
478.0,1823.0,4496.0,-6299.0,-1076.0,305.0,40.29,-7.18,0.0,right
223.0,1834.0,4650.0,-4951.0,-510.0,585.0,36.75,-7.68,0.0,right
212.0,1874.0,4632.0,-4830.0,-441.0,628.0,36.39,-7.73,0.0,right
225.0,1858.0,4602.0,-4731.0,-383.0,662.0,36.05,-7.78,0.0,right
146.0,1787.0,4579.0,-4608.0,-317.0,708.0,35.71,-7.82,0.0,right
-68.0,1831.0,4195.0,-3899.0,252.0,1117.0,32.84,-8.07,0.0,right
-39.0,1722.0,4183.0,-3849.0,304.0,1154.0,32.54,-8.09,0.0,right
48.0,1732.0,4095.0,-3814.0,378.0,1184.0,32.26,-8.11,0.0,right
302.0,1433.0,3614.0,-3798.0,1078.0,1372.0,29.4,-7.93,0.0,right
399.0,1550.0,3337.0,-3818.0,1183.0,1382.0,29.11,-7.9,0.0,right
-215.0,1783.0,4032.0,-3911.0,1192.0,1376.0,28.81,-7.87,0.0,right
785.0,1241.0,3417.0,-3947.0,1309.0,1378.0,28.51,-7.84,0.0,right
-355.0,1329.0,3301.0,-4166.0,1779.0,1366.0,25.4,-7.1,0.0,right
-326.0,1157.0,3431.0,-4234.0,1580.0,1346.0,25.08,-7.03,0.0,right
7.0,866.0,3233.0,-4250.0,1470.0,1325.0,24.75,-6.97,0.0,right
183.0,807.0,3839.0,-4207.0,267.0,1133.0,21.69,-7.08,0.0,right
341.0,682.0,3882.0,-4167.0,182.0,1134.0,21.38,-7.1,0.0,right
717.0,518.0,3801.0,-4118.0,127.0,1136.0,21.08,-7.12,0.0,right
786.0,568.0,3843.0,-4085.0,71.0,1137.0,20.78,-7.14,0.0,right
1285.0,155.0,4070.0,-3618.0,-196.0,1021.0,18.12,-7.55,0.0,right
1203.0,183.0,4135.0,-3569.0,-203.0,998.0,17.85,-7.59,0.0,right
1184.0,154.0,4136.0,-3520.0,-208.0,974.0,17.59,-7.63,0.0,right
954.0,-154.0,4393.0,-3060.0,-438.0,629.0,15.33,-8.06,0.0,right
943.0,-109.0,4359.0,-3005.0,-450.0,580.0,15.11,-8.1,0.0,right
969.0,-130.0,4324.0,-2963.0,-450.0,537.0,14.88,-8.14,0.0,right
959.0,-125.0,4332.0,-2920.0,-441.0,491.0,14.66,-8.18,0.0,right
993.0,-70.0,4205.0,-2584.0,-67.0,206.0,12.78,-8.28,0.0,right
931.0,-77.0,4262.0,-2555.0,-11.0,193.0,12.59,-8.28,0.0,right
922.0,-66.0,4222.0,-2515.0,52.0,183.0,12.4,-8.28,0.0,right
711.0,-82.0,4275.0,-2159.0,550.0,168.0,10.83,-7.93,0.0,right
736.0,-110.0,4253.0,-2122.0,605.0,165.0,10.67,-7.89,0.0,right
729.0,-8.0,4345.0,-2096.0,639.0,171.0,10.52,-7.84,0.0,right
657.0,-98.0,4356.0,-2052.0,656.0,173.0,10.36,-7.8,0.0,right
396.0,161.0,4279.0,-1641.0,720.0,88.0,9.19,-7.29,0.0,right
402.0,203.0,4257.0,-1612.0,713.0,82.0,9.07,-7.24,0.0,right
401.0,242.0,4216.0,-1593.0,709.0,78.0,8.96,-7.19,0.0,right
353.0,249.0,4168.0,-1576.0,703.0,74.0,8.84,-7.14,0.0,right
250.0,318.0,3841.0,-1589.0,559.0,62.0,7.73,-6.74,0.0,right
282.0,306.0,3760.0,-1598.0,546.0,54.0,7.62,-6.7,0.0,right
291.0,292.0,3791.0,-1605.0,523.0,52.0,7.5,-6.66,0.0,right
317.0,294.0,3731.0,-1612.0,493.0,49.0,7.39,-6.62,0.0,right
369.0,9.0,3725.0,-1766.0,151.0,-29.0,6.16,-6.5,0.0,right
356.0,0.0,3781.0,-1782.0,106.0,-36.0,6.03,-6.49,0.0,right
354.0,24.0,3788.0,-1794.0,75.0,-41.0,5.9,-6.48,0.0,right
320.0,9.0,3810.0,-1805.0,47.0,-44.0,5.77,-6.48,0.0,right
-22.0,-181.0,4322.0,-1728.0,-98.0,-68.0,4.56,-6.5,0.0,right
282.0,-414.0,4057.0,-1638.0,-134.0,-68.0,4.44,-6.5,0.0,right
355.0,-427.0,4071.0,-1563.0,-142.0,-61.0,4.32,-6.51,0.0,right
193.0,-251.0,4254.0,-1536.0,-174.0,-46.0,4.21,-6.52,0.0,right
496.0,-619.0,4383.0,-1100.0,-225.0,75.0,3.4,-6.67,0.0,right
497.0,-607.0,4365.0,-1045.0,-224.0,80.0,3.32,-6.68,0.0,right
521.0,-604.0,4314.0,-1005.0,-223.0,82.0,3.24,-6.7,0.0,right
507.0,-622.0,4299.0,-954.0,-216.0,89.0,3.17,-6.71,0.0,right
495.0,-638.0,4161.0,-543.0,-196.0,94.0,2.75,-6.84,0.0,right
